,AÑO,CONSECUTIO,INSCRIPCION,LOCALIDAD,TIPO,COD TIPO,NOMBRE,General,Nutrición y Salubridad,Ambientes Adecuados y Seguros,Proceso Pedagógico,Talento Humano,Proceso Administrativo,Segmento
12805,2019,1072,20122,SUBA,PRIVADO,PRI,JARDÍN INFANTIL JUAN MANTONAVI,"0,3121245614","0,3551515152","0,4005263158","0,1578947368","0,3055555556","0,2714285714",Medio
12806,2019,1073,455,USME,PUBLICO,JS,JARDIN SOCIAL NEBRASKA,"0,886935704","0,9024793388","0,9224489796","0,8947368421","0,7203703704","0,9542857143",Alto
12807,2019,1074,651,USME,PUBLICO,JSDIS,JI LORENZO ALCANTUZ,"0,852141388","0,8398268398","0,7679078014","0,8947368421","0,9107142857","0,9314285714",Alto
12808,2019,1075,1364,SUBA,PRIVADO,PRI,JARDÍN INFANTIL GOTICAS DS SION SUBA SALITRE,"0,4588984127","0,5979220779","0,4735185185","0,201754386","0,4611111111","0,5557142857",Bajo
12809,2019,1076,1483,SUBA,PRIVADO,PRI,GLOBITO ROJO,"0,8066511614","0,7984415584","0,787543554","0,901754386","0,7186507937","0,8257142857",Alto
12810,2019,1077,2042,USAQUEN,PRIVADO,PRI,GIMNASIO INFANTIL MY LITTLE POOH,"0,8427681159","0,76","0,8058937198","0,9649122807","0,8111111111","0,92",Alto
12811,2019,1078,19344,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MÁGICO MUNDO,"0,3064377468","0,6533333333","0,333459156",0,"0,1111111111","0,3285714286",Bajo
12812,2019,1079,19382,SUBA,PRIVADO,PRI,EASY PLAY EMPRESA UNIPERSONAK,"0,3372","0,3048484848","0,39","0,3684210526","0,3222222222","0,2485714286",Medio
12813,2019,1080,19647,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL CASTILLO REAL,"0,5906772894","0,6434632035","0,4348290598","0,8315789474","0,5777777778","0,5285714286",Bajo
12814,2019,1081,19974,KENNEDY,PRIVADO,PRI,TALLER INFANTIL OSITOS EXPLORADORES,"0,3803470618","0,4332467532","0,4118870314","0,4947368421","0,1111111111","0,3628571429",Bajo
12815,2019,1082,Q583,USAQUEN,PRIVADO,,FUNDACIÓN AMIGUITOS ROYAL,"0,4133145072","0,6121212121","0,5235880399","0,1578947368","0,3571428571","0,2714285714",Bajo
12816,2019,1083,1419,USME,PUBLICO,JSDIS,JARDIN INFANTIL MARÍA MICAELA,"0,8753397959","0,8961038961","0,8361564626","0,8947368421","0,9583333333","0,8114285714",Alto
12817,2019,1084,1800,RAFAEL URIBE URIBE,PRIVADO,PRI,JARDIN INFANTIL CASTILLO DE SUEÑOS Y ALEGRÍAS,"0,8724809524","0,8059090909","0,8607142857","0,9859649123","0,8055555556","0,92",Alto
12818,2019,1085,2949,RAFAEL URIBE URIBE,PRIVADO,PRI,JARDÍN MATERNAL E INFANTIL ARCOIRIS,"0,6718461056","0,7163636364","0,6042912514","0,6877192982","0,6232804233","0,7771428571",Bajo
12819,2019,1086,16020,SUBA,PRIVADO,PRI,PREESCOLAR ANGELITOS CREATIVOS,"0,6011904762","0,7503030303","0,59","0,4842105263","0,4968253968","0,6614285714",Bajo
12820,2019,1087,17529,KENNEDY,PRIVADO,PRI,CHILDREN STAR KINDER GARDEN,"0,7904380952","0,7745454545","0,583015873","0,9649122807","0,8333333333","0,9771428571",Alto
12821,2019,1088,17703,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL BEBES FELICES SAS,"0,5040880952","0,5111688312","0,495952381","0,4561403509","0,6011904762","0,4714285714",Bajo
12822,2019,1089,19313,BOSA,PRIVADO,PRI,JARDIN INFANTIL CRISTIANO PIONEROS DEL SABER,"0,4254190476","0,5078787879","0,653968254","0,1140350877","0,3428571429","0,3171428571",Medio
12823,2019,1090,19452,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL BUDDIES KINDERGARDEN,"0,6515571429","0,8171428571","0,5045238095","0,8052631579","0,6761904762","0,4714285714",Bajo
12824,2019,1091,19484,USAQUEN,PRIVADO,PRI,DUNN KINDERGARDEN,"0,5008173913","0,5890909091","0,5118357488","0,6403508772","0,2","0,4714285714",Bajo
12825,2019,1092,20051,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MONTESSORI,"0,5925726098","0,701010101","0,3651679587","0,8596491228","0,3777777778","0,7771428571",Bajo
12826,2019,1093,Q588,BOSA,PRIVADO,,JARDIN INFANTIL MIS PEQUEÑOS CREADORES,"0,1664238095","0,1376623377","0,3081746032",0,"0,1952380952","0,1028571429",Medio
12827,2019,1094,463,SUBA,PUBLICO,JSDIS,JARDIN INFANTIL SAN CAYETANO,"0,8883529716","0,9393939394","0,8281395349","0,8947368421","0,8962962963","0,92",Alto
12828,2019,1095,777,USME,PUBLICO,JSDIS,JARDIN INFANTIL OASIS,"0,8020402692","0,8607792208","0,6938405797","0,9368421053","0,6194444444","0,9542857143",Alto
12829,2019,1096,2955,CHAPINERO,PRIVADO,PRI,JARDIN INFANTIL PASSE PARTOUT,"0,5239456522","0,5248484848","0,6164855072","0,2","0,7222222222","0,5514285714",Bajo
12830,2019,1097,14849,TUNJUELITO,PRIVADO,PRI,LUDOTECA JARDÍN INFANTIL EL CARACOL,"0,4415373626","0,6966233766","0,4523626374","0,1210526316","0,4238095238","0,4714285714",Bajo
12831,2019,1098,15226,USME,PUBLICO,JSDIS,JARDIN INFANTIL INDIGENA SEMILLAS AMBIKA PIJAO,"0,9092333333","0,8763636364","0,8294444444","0,9859649123","0,9777777778","0,9542857143",Alto
12832,2019,1099,16583,CHAPINERO,PRIVADO,PRI,ADVENIO WTC,"0,5536547995","0,4426446281","0,7270289855","0,3368421053","0,6464285714","0,5514285714",Bajo
12833,2019,1100,16978,SUBA,PRIVADO,PRI,HAPPY KIDS GYM,"0,5058997974","0,5004329004","0,5483485309","0,5157894737","0,45","0,47",Bajo
12834,2019,1101,17637,SUBA,PUBLICO,JSDIS,JINF. SDIS ACUNAR CASTORCITO,"0,8697251701","0,9177489177","0,7800680272","0,8947368421","0,9","0,92",Alto
12835,2019,1102,17830,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL PATOLINES INNOVADORES,"0,8789111111","0,8747474747","0,7226984127",1,"0,9523809524","0,9771428571",Alto
12836,2019,1103,18526,SUBA,PRIVADO,PRI,MY BABY KINDER-JARDIN INFANTIL,"0,3877738095","0,3103896104","0,5552777778","0,2631578947","0,3793650794","0,3285714286",Bajo
12837,2019,1104,19482,TUNJUELITO,PRIVADO,PRI,JARDÍN INFANTIL NIÑOS FELICES,"0,4781119048","0,6592207792","0,3866666667","0,5298245614","0,2361111111","0,5785714286",Bajo
12838,2019,1105,19528,KENNEDY,PRIVADO,PRI,MERAKIDS JARDÍN INFANTIL,"0,6292563492","0,7206349206","0,4863888889","0,9228070175","0,5777777778","0,4485714286",Bajo
12839,2019,1106,19646,SUBA,PRIVADO,PRI,CUBOS MAGICOS,"0,3717380952","0,3236363636","0,4369047619","0,3614035088","0,2333333333","0,47",Bajo
12840,2019,1107,19875,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL BILINGÜE AMIGOS DE JESÚS SEDE B,"0,6069743161","0,5745454545","0,6121048632","0,6526315789","0,480952381","0,72",Bajo
12841,2019,1108,19927,SUBA,PUBLICO,JSDIS,JARDIN INFANTIL BOSQUE ENCANTADO,"0,8391634921","0,7776623377","0,8457407407","0,7368421053","0,9703703704","0,92",Alto
12842,2019,1109,545,CIUDAD BOLIVAR,PUBLICO,JSDIS,LA CASONA,"0,8724762242","0,8587012987","0,8336879433","0,9649122807","0,8648148148","0,86",Alto
12843,2019,1110,1945,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL DON BUHO,"0,8472245614","0,84","0,7888596491","0,8140350877","0,9166666667","0,9542857143",Alto
12844,2019,1111,2162,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL GIMNASIO BALMORAL,"0,6418968254","0,7963636364","0,5485449735","0,6035087719","0,6111111111","0,6842857143",Bajo
12845,2019,1112,3489,KENNEDY,PRIVADO,PRI,GIMNASIO MIS HUELLITAS,"0,8844333333","0,84","0,8986111111","0,8947368421","0,875","0,92",Alto
12846,2019,1113,14800,CIUDAD BOLIVAR,PUBLICO,CC,CENTRO AEIOTU LA ESTRELLA JUAN BOSCO,"0,831384127","0,8493506494","0,7635714286","0,9228070175","0,7981481481","0,86",Alto
12847,2019,1114,16195,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL PECOSITOS B,"0,9013920635","0,9345454545","0,8966402116","0,7368421053",1,"0,9771428571",Alto
12848,2019,1115,17825,FONTIBON,PRIVADO,PRI,JARDIN INFANTIL AVENTURAS DE MANY,"0,8738036797","0,7689393939","0,9381313131","0,9649122807","0,8630952381","0,7885714286",Alto
12849,2019,1116,18964,USAQUEN,PRIVADO,PRI,OETITS CADEAUX,"0,4001818182","0,6606060606","0,3672727273","0,2456140351","0,2666666667","0,4142857143",Bajo
12850,2019,1117,20120,ENGATIVA,PRIVADO,PRI,NUESTRO MUNDO MAGICO,"0,6887","0,5686363636","0,650952381","0,7403508772","0,626984127","0,9542857143",Bajo
12851,2019,1118,Q590,FONTIBON,PRIVADO,,GIMNASIO PEDAGOGICO RAYUELA,"0,1861380952","0,08311688312","0,455952381",0,"0,1111111111","0,1028571429",Medio
12852,2019,1119,2095,USAQUEN,PRIVADO,PRI,JARDÍN JUAN JACOBO ROSSEAU,"0,6792222222","0,6787878788","0,707962963","0,6350877193","0,8722222222","0,4714285714",Bajo
12853,2019,1120,2278,FONTIBON,PRIVADO,PRI,CENTRO DE DESARROLLO INFANTIL PEQUITAS,"0,3218860215","0,3696969697","0,6191756272",0,"0,1333333333","0,2485714286",Medio
12854,2019,1121,16107,FONTIBON,PRIVADO,PRI,GLOBO DE COLORES JARDIN INFANTIL,"0,7610952381","0,8122943723","0,7428571429","0,5824561404","0,9444444444","0,7657142857",Alto
12855,2019,1122,16248,SUBA,PRIVADO,PRI,CENTRO DE DESARROLLO INFANTIL PIMPONES DE PONTEVEDRA,"0,6843380952","0,6846753247","0,6545238095","0,6105263158","0,7396825397","0,7885714286",Bajo
12856,2019,1123,16995,ENGATIVA,PRIVADO,PRI,KIDS LAND KINDER GARDEN,"0,6349926829","0,4328787879","0,8776422764","0,4333333333","0,6555555556","0,6842857143",Bajo
12857,2019,1124,17033,FONTIBON,PRIVADO,PRI,GLOBO DE COLORES JARDIN INFANTIL SEDE B,"0,7526741855","0,7744155844","0,7481203008","0,5824561404","0,9333333333","0,7657142857",Alto
12858,2019,1125,18062,KENNEDY,PRIVADO,PRI,F. FLORENCE KINDER GARDEN,"0,7558809524","0,8715151515","0,6018253968","0,7368421053","0,7333333333","0,9542857143",Alto
12859,2019,1126,18616,SUBA,PRIVADO,PRI,ACHILIPU CENTRO DE DESARROLLO INFANTIL,"0,4391761905","0,6145454545","0,461031746","0,2842105263","0,4111111111","0,3571428571",Bajo
12860,2019,1127,18989,ENGATIVA,PRIVADO,PRI,KOALAS KINDERGARTEN,"0,8065857143","0,8787878788","0,8526190476","0,5894736842","0,9444444444","0,7414285714",Alto
12861,2019,1128,19255,USAQUEN,PRIVADO,PRI,CENTRO DE ENSEÑANZA Y APRENDIZAJE HORIZON KIDS,"0,7602631229","0,6715151515","0,9285437431","0,5824561404","0,75","0,7914285714",Bajo
12862,2019,1129,19455,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL LAS AVENTURAS DE MICKEY MOUSE,"0,8870593718","0,8545454545","0,900070922",1,"0,8015873016","0,8485714286",Alto
12863,2019,1130,19820,SUBA,PRIVADO,PRI,LICEO INFANTIL CUBOS DE COLORES,"0,5613659068","0,7007792208","0,5182117528","0,6035087719","0,4630952381","0,4828571429",Bajo
12864,2019,1131,RQ2221392017,KENNEDY,PRIVADO,,FUNDACIÓN GRANDES TRANSFORMADORES,"0,1044369048","0,02181818182","0,1260912698",0,"0,1587301587","0,2714285714",Medio
12865,2019,1132,270,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MI CASITA FELIZ,"0,9814954407","0,9584415584","0,9687943262",1,1,1,Alto
12866,2019,1133,2128,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL LOS ENANITOS DE MAYI,"0,5889426065","0,6064069264","0,6929197995","0,3807017544","0,6968253968","0,5057142857",Bajo
12867,2019,1134,4169,SUBA,PRIVADO,PRI,MATERNAL MUSICANDO,"0,7464","0,8036363636","0,6158730159","0,950877193","0,7571428571","0,6471428571",Bajo
12868,2019,1135,15062,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL Y SALA CUNA CHOCOLATE,"0,714736646","0,8495238095","0,6723602484","0,5649122807","0,6","0,92",Bajo
12869,2019,1136,15485,USAQUEN,PRIVADO,PRI,MY TREE HOUSE,"0,484973844","0,4394805195","0,5139233954","0,7368421053","0,2407407407","0,4142857143",Bajo
12870,2019,1137,17547,KENNEDY,PRIVADO,PRI,GIMNASIO INFANTIL MIS PEQUEÑOS ANGELITOS,"0,38235","0,6557575758","0,3958333333",0,"0,3555555556","0,4714285714",Bajo
12871,2019,1138,18246,SUBA,PRIVADO,PRI,MATERNAL MUSICANDO SEDE B,"0,7280547619","0,8036363636","0,5866666667","0,950877193","0,6932539683","0,6471428571",Bajo
12872,2019,1139,18452,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL CRAYOLITAS CREATIVAS SAS,"0,7134325397","0,8405194805","0,6680555556","0,701754386","0,8264550265","0,5057142857",Bajo
12873,2019,1140,18887,SUBA,PRIVADO,PRI,KNDERGARTEN HAPPY KIDS 1 A,"0,4369878788","0,5404545455","0,4181818182","0,5298245614","0,1944444444","0,4485714286",Bajo
12874,2019,1141,18890,SUBA,PRIVADO,PRI,JARDIN TALLER CREATIVO SAN NICOLAS,"0,6435380952","0,6935064935","0,5066666667","0,9228070175","0,5722222222","0,5557142857",Bajo
12875,2019,1142,19510,USAQUEN,PRIVADO,PRI,ADVENIO SANTA BÁRBARA,"0,6328928571","0,8554112554","0,6712301587","0,4947368421","0,5555555556","0,4714285714",Bajo
12876,2019,1143,19765,USAQUEN,PRIVADO,PRI,SAINT MARY NURSERY AND PREESCHOOL SEDE SANTA BÁRBARA,"0,5946033126","0,5144588745","0,7175983437","0,6035087719","0,5698412698","0,4714285714",Bajo
12877,2019,1144,387,USAQUEN,PRIVADO,PRI,CENTRO INFANTIL BLANCO Y NEGRO Y COMPAÑÍA LIMITADA,"0,6750095238","0,4820779221","0,735952381","0,849122807","0,8055555556","0,4714285714",Bajo
12878,2019,1145,1415,SUBA,PRIVADO,PRI,GIMNASIO INFANTIL EL REY ARTURI,"0,4869333333","0,4909090909","0,4825396825","0,3754385965","0,6349206349","0,4828571429",Bajo
12879,2019,1146,1545,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL REINO MAGICO,"0,5560809524","0,4516017316","0,5294444444","0,7561403509","0,4428571429","0,6271428571",Bajo
12880,2019,1147,15379,SUBA,PRIVADO,PRI,CRECIENDO FELIZ,"0,6850142857","0,7355844156","0,6423015873","0,6245614035","0,6761904762","0,7885714286",Bajo
12881,2019,1148,15705,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL OSITO PARDO B,"0,7701404547","0,8057142857","0,6192406692","0,7754385965","0,8518518519","0,9428571429",Alto
12882,2019,1149,15987,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL PAULA CAMILA,"0,8550618309","0,8084848485","0,7909468439","0,9649122807","0,9851851852","0,7771428571",Alto
12883,2019,1150,17773,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL CHIQUITOTO SEDE 2,"0,8942435897","0,6909090909","0,9658119658","0,9649122807","0,8611111111",1,Alto
12884,2019,1151,18354,KENNEDY,PRIVADO,PRI,GIMNASIO PEDAGÓGICO EL MUNDO DE LAS LETRAS,"0,6448238095","0,7134199134","0,6086507937","0,6877192982","0,6920634921","0,5057142857",Bajo
12885,2019,1152,18808,SUBA,PRIVADO,PRI,MI DULCE CARIÑITO,"0,8655083333","0,9204545455","0,8229166667","0,9859649123","0,6666666667","0,92",Alto
12886,2019,1153,19512,SUBA,PRIVADO,PRI,KINDER GARDEN JUNGLE KIDS,"0,2613833333","0,06666666667","0,3033333333","0,3684210526","0,1527777778","0,4485714286",Medio
12887,2019,1154,19810,KENNEDY,PRIVADO,PRI,LICEO PEDAGÓGICO PROYECTO DE VIDA SEDE CASTILLA,"0,30466866","0,2890909091","0,4559431525","0,2578947368","0,2619047619","0,1142857143",Medio
12888,2019,1155,16130,BOSA,PRIVADO,PRI,LICEO PEDAGOGICO GARABATOS DE COLORES,"0,7693571429","0,6404545455","0,9404761905","0,5543859649","0,8492063492","0,8114285714",Bajo
12889,2019,1156,17604,BOSA,PRIVADO,PRI,KINDER GARDEN ARCOIRIS,"0,7292747748","0,8060606061","0,902027027","0,6245614035","0,6444444444","0,4714285714",Bajo
12890,2019,1157,E201900877,BOSA,PRIVADO,,JARDIN INFANTIL SOL Y LUNA,"0,2341728111","0,4287878788","0,3727982591",0,"0,1333333333","0,05714285714",Medio
12891,2019,1158,434,TUNJUELITO,PUBLICO,JSDIS,JARDÍN INFANTIL ISLA DEL SOL,1,1,1,1,1,1,Alto
12892,2019,1159,1369,SUBA,PRIVADO,PRI,JARDIN INFANTIL MI SEGUNDO HOGAR,"0,4014452381","0,4278787879","0,3691666667","0,4421052632","0,3317460317","0,4485714286",Bajo
12893,2019,1160,1470,SUBA,PRIVADO,PRI,JARDIN INFANTIL GRANDES PERSONITAS DEL BOSQUE DE SUBA,"0,2953769231","0,4521212121","0,3863675214",0,"0,2","0,3571428571",Bajo
12894,2019,1161,14615,KENNEDY,PRIVADO,PRI,LICEO PEDAGÓGICO LECHE Y MIEL,"0,8201222222","0,8709090909","0,7990740741","0,7368421053","0,8","0,92",Alto
12895,2019,1162,15089,TEUSAQUILLO,PRIVADO,PRI,KIDS TOWN SEDE OCCIDENTE,"0,621444824","0,5709090909","0,7644668737","0,6070175439","0,5571428571","0,4828571429",Bajo
12896,2019,1163,15458,BOSA,PRIVADO,PRI,JARDIN INFANTIL ARCOIRIS DE ILUSIONES,"0,8963333333","0,9345454545","0,9833333333","0,6596491228","0,9333333333","0,9314285714",Alto
12897,2019,1164,18492,BOSA,PRIVADO,PRI,LICEO INFANTIL EL CASTILLO DEL REY SALOMON,"0,5751655084","0,5587878788","0,6342342342","0,5087719298","0,3873015873","0,7657142857",Bajo
12898,2019,1165,19150,KENNEDY,PRIVADO,PRI,GIMNASIO INFANTIL MI REY LEÓN,"0,5246484472","0,3557142857","0,5960662526","0,6912280702","0,4682539683","0,4714285714",Bajo
12899,2019,1166,20127,PUENTE ARANDA,PUBLICO,JSDIS,GIMNASIO PEDAGOGICO NEW DAYS,"0,216252588","0,2363636364","0,2744927536","0,1578947368","0,346031746",0,Medio
12900,2019,1167,769,SUBA,PRIVADO,PRI,SUEÑOS DE AMOR,"0,5393928571","0,6860606061","0,3914285714","0,2736842105","0,8242063492","0,6814285714",Bajo
12901,2019,1168,883,SUBA,PRIVADO,PRI,PATATUN PATATERO N KINDER,"0,6279278912","0,5475324675","0,5078231293","0,8666666667","0,6523809524","0,6614285714",Bajo
12902,2019,1169,1754,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL LA CASITA DE TOTO,"0,6466","0,5657142857","0,5849206349","0,6175438596","0,7555555556","0,8285714286",Bajo
12903,2019,1170,15323,FONTIBON,PRIVADO,PRI,LUNITAS CRECIENTES KINDERGARTEN SEDE A,"0,876274359","0,9466666667","0,9326923077","0,9438596491","0,6111111111","0,8371428571",Alto
12904,2019,1171,15712,ENGATIVA,PRIVADO,PRI,LICEO PSICOPEDAGOGICO JEROME BRUNER,"0,557540144","0,6561038961","0,6235465116","0,4052631579","0,3555555556","0,6842857143",Bajo
12905,2019,1172,18839,USAQUEN,PRIVADO,PRI,LICEO EXPERIENCIAL JOHN DEWEY,"0,5579728682","0,5721212121","0,5497508306","0,4070175439","0,5936507937","0,72",Bajo
12906,2019,1173,19486,KENNEDY,PRIVADO,PRI,JARDÍN ARTÍSTICO LOS ÁNGELES,"0,5194","0,6290909091","0,4555555556","0,7192982456","0,2777777778","0,4714285714",Bajo
12907,2019,1174,19632,SUBA,PRIVADO,PRI,KKBDERGARTEN CHISPITAS DE BENDICION,"0,4414333333","0,6436363636","0,355","0,4947368421","0,2222222222","0,4714285714",Bajo
12908,2019,1175,19845,FONTIBON,PRIVADO,PRI,JARDIN INFANTIL JEAN PIAGET EL GRAN GENIO,"0,4770062657","0,4521212121","0,4849415205","0,5350877193","0,4079365079","0,4942857143",Bajo
12909,2019,1176,20092,KENNEDY,PRIVADO,PRI,GIMNASIO INFANTIL VILLA ALSACIA,"0,405947619","0,4048484848","0,3791269841","0,5964912281","0,1587301587","0,4714285714",Bajo
12910,2019,1177,1719,CIUDAD BOLIVAR,PRIVADO,PRI,NUESTEA DEL SEÑORA DEL LUCERO,"0,5156828436","0,76","0,424858156","0,4842105263","0,5121693122","0,3728571429",Bajo
12911,2019,1178,2160,ENGATIVA,PRIVADO,PRI,LICEO INFANTIL EL PEQUEÑO MUNDO DE MONTOYA,"0,475174359","0,7236363636","0,4415811966","0,1666666667","0,4055555556","0,65",Bajo
12912,2019,1179,7029,SUBA,PRIVADO,PRI,JARDIN INFANTIL EL CASTILLO DE LOS OSOS,"0,6697708479","0,7847619048","0,5082520325","0,5438596491","0,7714285714","0,8971428571",Alto
12913,2019,1180,15383,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL PSICOPEDAGÓGICO SHALOOM,"0,546818315","0,5054545455","0,5130769231","0,6807017544","0,4650793651","0,59",Bajo
12914,2019,1181,17037,FONTIBON,PRIVADO,PRI,JARDIN INFANTIL BILINGUE NEW LIPMAN SCHOOL,"0,7950440476","0,900952381","0,8425595238","0,6245614035","0,8666666667","0,6814285714",Alto
12915,2019,1182,17740,USAQUEN,PRIVADO,PRI,CREATYVIA JARDÍN INFANTIL SAS,"0,4610428571","0,6516017316","0,453968254","0,2807017544","0,3611111111","0,5285714286",Bajo
12916,2019,1183,17978,ENGATIVA,PRIVADO,PRI,JARDIN INFANTL BONDYE,"0,3314631579","0,2054545455","0,7042105263",0,"0,1666666667","0,3571428571",Medio
12917,2019,1184,18528,SUBA,PRIVADO,PRI,JARDIN MATERNO ARTESEMILLAS,"0,5959749482","0,5515151515","0,6221704624","0,4421052632","0,6746031746","0,7342857143",Bajo
12918,2019,1185,19158,SUBA,PRIVADO,PRI,LICEO INFANTIL TAMBORCITO DE COLORES,"0,4092793844","0,427012987","0,3980662021","0,350877193","0,375","0,5214285714",Bajo
12919,2019,1186,19385,USAQUEN,PRIVADO,PRI,ADVENIO BALOO SAS,"0,7916163265","0,8857142857","0,6931972789","0,6666666667","0,8888888889","0,92",Alto
12920,2019,1187,19475,FONTIBON,PRIVADO,PRI,MY LEGO KINDERGARTEN SAS,"0,7968333333","0,9572727273","0,8654761905","0,5350877193","0,7634920635","0,7885714286",Alto
12921,2019,1188,19612,FONTIBON,PRIVADO,PRI,ABC LEARNING ACADEMY SAS,"0,8797142857","0,8860606061","0,8171428571","0,950877193","0,8571428571","0,9314285714",Alto
12922,2019,1189,19891,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL CRECIENDO JUNTOS,"0,2815166086","0,1309090909","0,4712775842","0,1929824561","0,1111111111","0,4142857143",Medio
12923,2019,1190,20043,ENGATIVA,PRIVADO,PRI,SMILING KIDS SEDE C,"0,3398645963","0,2888961039","0,4443581781","0,5263157895","0,2333333333","0,05714285714",Medio
12924,2019,1191,20128,CIUDAD BOLIVAR,PRIVADO,PRI,WOUNAAN CHAAIN JAN JEM DI BAUR DO MOS,"0,841059794","0,8368831169","0,7945035461","0,8596491228","0,8324074074","0,9314285714",Alto
12925,2019,1192,1420,PUENTE ARANDA,PRIVADO,PRI,LAS TRAVESURAS DE CAMILA,"0,6913","0,7624242424","0,7761111111","0,5192982456","0,5777777778","0,7528571429",Bajo
12926,2019,1193,1922,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL PEQUEÑAS TRAVESURAS,"0,4948818383","0,5284848485","0,5548283499","0,2140350877","0,7833333333","0,3857142857",Bajo
12927,2019,1194,1944,BARRIOS UNIDOS,PRIVADO,PRI,ESCUELA MATERNAL UNIVERSIDAD PEDAGÓGICA NACIONAL,"0,8020951874","0,8981818182","0,6435157042","0,8596491228","0,8273809524","0,8857142857",Alto
12928,2019,1195,14632,FONTIBON,PRIVADO,PRI,MI PEQUEÑO REINO,"0,9234265451","0,8533766234","0,9453900709","0,9649122807","0,9222222222","0,9314285714",Alto
12929,2019,1196,15550,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL LOS CHIQUITINES DE YORMIS,"0,2549505376","0,3696969697","0,2582795699",0,"0,2222222222","0,4485714286",Medio
12930,2019,1197,15652,ENGATIVA,PRIVADO,PRI,CENTRO DE ESTIMULACION TEMPRANA DIVINO NIÑO,"0,7561614035","0,7522727273","0,7013157895","0,701754386","0,9222222222","0,7757142857",Alto
12931,2019,1198,16127,PUENTE ARANDA,PRIVADO,PRI,GIMNASIO PSICOPEDAGOGICO VIGOTSKI,"0,4002619048","0,5719480519","0,4083333333","0,1789473684","0,4222222222","0,39",Bajo
12932,2019,1199,16852,BARRIOS UNIDOS,PRIVADO,PRI,JARDÍN INFANTIL COLORÍN COLORADO NORTE,"0,5205571429","0,6420779221","0,5616666667","0,2456140351","0,6222222222","0,5057142857",Bajo
12933,2019,1200,18308,KENNEDY,PRIVADO,PRI,LICEO CREATIVO GÉNESIS,"0,3935952381","0,4909090909","0,3964285714","0,3280701754","0,2555555556","0,4714285714",Medio
12934,2019,1201,18433,BARRIOS UNIDOS,PRIVADO,PRI,JARDÍN INFANTIL SWK SMART WORLD KIDS SAS,"0,8503380952","0,9612121212","0,8152380952","0,6736842105","0,9166666667","0,92",Alto
12935,2019,1202,18498,FONTIBON,PRIVADO,PRI,GIMNASIO CANTORIN BABY GYM AIPI,"0,6909380952","0,3043939394","0,7674603175","0,798245614","0,8777777778","0,7885714286",Bajo
12936,2019,1203,18669,ENGATIVA,PRIVADO,PRI,J.I. CREANDO GENIOS,"0,5941698413","0,4332467532","0,7218518519","0,6526315789","0,3833333333","0,72",Bajo
12937,2019,1204,19620,FONTIBON,PRIVADO,PRI,JARDIN INFANTIL BILINGÜE PEQUEÑOS FELICES,"0,8244105263","0,8036363636","0,9140350877","0,8666666667","0,6555555556","0,7885714286",Alto
12938,2019,1205,19880,SUBA,PRIVADO,PRI,KINDER GARDEN GENIOS DE MARIA MONTESSORI,"0,3883","0,7309090909","0,5533333333",0,"0,25","0,1714285714",Bajo
12939,2019,1206,19894,SUBA,PRIVADO,PRI,CASA KINDER LOS ARRAYANES,"0,5579095238","0,5248484848","0,4965873016","0,5298245614","0,6","0,7342857143",Bajo
12940,2019,1207,19943,KENNEDY,PRIVADO,PRI,LA CASA DE LOS TESOROS SAS,"0,3156333333","0,1153246753","0,2837301587","0,4736842105","0,380952381","0,4142857143",Bajo
12941,2019,1208,20016,SUBA,PRIVADO,PRI,JARDIN INFANTIL RAINBOW WORLD,"0,1197068323","0,08831168831","0,2849275362",0,"0,06666666667","0,03428571429",Medio
12942,2019,1209,869,CHAPINERO,PRIVADO,PRI,GAN LUBAVITCH,"0,6718011387","0,5090909091","0,7725672878","0,5824561404","0,7130952381","0,7885714286",Bajo
12943,2019,1210,1688,SUBA,PRIVADO,PRI,JARDÍN INFANTIL CRECER LA FONTANA,"0,5282666667","0,6824242424","0,4066666667","0,4122807018","0,5666666667","0,6628571429",Bajo
